46	11
46	146
46	959
152	210
152	3
152	321
152	327
152	5
152	99
152	11
152	146
152	9
152	155
152	959
152	353
152	378
152	16
152	238
152	365
152	311
152	27
152	299
152	56
350	321
350	238
350	361
350	255
350	203
350	342
350	341
228	210
228	3
228	321
228	5
228	110
228	218
228	40
228	365
228	364
228	346
228	111
228	315
228	320
228	437
228	344
41	210
41	321
41	327
41	238
41	5
41	99
41	11
41	146
41	155
41	12
41	110
41	378
41	273
41	326
41	365
41	27
41	364
41	437
41	346
41	111
41	315
41	361
294	3
294	321
294	238
294	11
294	146
294	710
294	155
294	12
294	353
294	378
294	326
327	321
327	238
327	99
327	11
327	146
327	300
327	218
83	210
83	321
83	99
83	11
83	146
83	155
83	12
83	110
83	353
83	273
83	238
83	40
83	326
50	3
50	321
50	327
50	5
50	99
50	11
50	9
277	210
277	3
277	321
277	5
277	99
277	11
277	146
277	16
277	155
277	96
277	164
277	315
277	59
277	218
374	321
374	5
374	12
374	326
374	27
374	357
374	56
297	3
297	321
297	146
297	710
297	1227
300	3
300	321
300	327
300	238
300	16
341	321
341	146
341	959
341	238
341	365
341	311
341	437
341	277
341	331
341	343
341	152
341	56
341	371
341	348
341	255
341	259
341	340
341	357
341	374
341	261
341	206
341	330
341	369
341	372
341	342
341	21
341	350
383	321
6831	321
334	321
334	238
334	11
334	45
334	218
334	326
334	311
334	364
334	437
334	346
334	111
334	361
334	277
334	343
334	439
334	348
334	255
334	186
334	224
334	397
351	321
351	238
351	5
351	11
351	146
351	9
351	710
360	321
360	11
360	146
360	353
360	164
360	365
52	210
52	3
52	321
52	327
52	238
52	5
52	99
52	11
52	146
52	710
52	45
52	1227
52	218
52	96
52	164
52	326
326	321
326	327
326	11
326	238
6	3
6	327
6	238
6	11
6	146
6	1227
6	218
6	273
6	365
6	311
6	27
6	437
6	111
6	315
6	110
6	361
330	321
330	327
330	238
330	9
330	347
370	321
370	155
370	437
370	346
370	343
370	137
91	210
91	3
91	321
91	327
91	238
91	959
91	353
438	238
438	437
438	340
438	374
13	321
13	327
13	238
13	9
13	110
13	353
13	218
13	273
13	364
13	346
337	321
337	238
337	5
337	155
337	164
338	321
338	238
338	56
146	3
146	327
146	238
146	155
146	378
382	321
382	238
382	152
261	210
261	3
261	321
261	238
261	146
261	9
261	155
261	353
261	378
261	110
218	210
218	3
218	321
218	327
218	238
218	5
218	99
218	146
218	710
218	959
218	1227
218	40
218	326
218	6
218	365
218	311
218	437
218	346
218	41
218	111
218	164
218	277
218	331
218	343
218	439
218	152
218	37
218	56
218	348
218	137
218	255
218	186
218	259
99	321
99	327
99	238
99	5
5792	84
5792	321
43	210
43	3
43	321
43	327
43	238
43	5
43	99
43	146
43	710
43	365
43	311
43	437
43	346
43	41
43	111
43	110
43	277
43	343
43	37
43	56
43	371
43	255
43	186
43	10
43	307
43	357
43	261
43	206
43	369
43	161
43	372
43	61
43	342
43	144
43	2007
43	21
43	100
43	2099
43	6831
43	328
361	321
361	327
361	238
361	1227
361	326
361	365
361	111
291	210
291	321
437	238
437	378
437	164
437	315
437	299
437	277
437	343
437	365
437	371
437	186
437	101
437	59
437	218
437	224
437	255
258	210
258	238
258	11
347	321
347	326
347	346
347	277
347	331
347	343
347	37
347	437
347	371
347	348
347	137
347	255
347	186
347	259
347	56
347	307
347	206
347	203
347	372
347	359
59	210
59	3
59	321
59	238
59	146
59	710
59	959
59	110
59	1227
59	40
59	365
59	437
59	346
59	228
59	164
59	277
59	331
59	343
59	439
59	152
59	37
59	348
59	137
59	186
59	56
59	307
59	161
59	359
12	210
12	3
12	321
12	327
12	238
12	5
12	99
12	146
12	710
12	1227
12	164
12	326
249	210
249	3
249	321
249	238
249	5
249	99
249	9
249	16
139	321
139	11
139	361
345	321
345	434
345	397
345	348
345	137
345	255
345	186
345	224
345	341
345	31
345	350
345	43
345	342
345	6831
378	321
378	327
378	99
364	321
364	365
364	346
364	111
364	439
364	37
364	56
364	259
10	3
10	321
10	327
10	238
10	5
10	99
10	11
10	146
10	710
10	155
10	959
10	353
10	378
10	45
10	1227
10	218
10	273
10	96
10	37
279	210
279	3
279	321
279	238
279	5
279	99
279	146
279	710
279	110
279	1227
279	164
279	40
279	326
279	365
279	437
279	41
279	111
279	320
279	37
279	255
279	56
279	307
279	374
279	261
279	206
279	161
279	203
279	372
279	359
279	144
279	312
255	210
255	321
255	238
255	437
255	111
255	110
255	397
255	299
255	218
255	371
255	137
255	101
255	224
255	59
255	307
255	372
255	359
111	210
111	321
111	327
111	238
111	99
111	11
111	146
111	9
111	710
111	12
111	959
111	110
111	218
111	96
111	164
111	6
111	365
111	311
111	27
111	364
111	437
111	346
111	41
111	228
3	210
3	321
3	327
3	238
3	5
3	99
3	11
3	146
244	210
244	321
244	326
244	437
244	110
244	152
244	37
244	348
244	255
252	210
252	238
211	210
211	321
211	11
211	146
211	371
211	137
211	359
381	321
381	238
381	5
381	11
381	9
381	110
381	365
381	27
381	364
381	41
381	361
381	299
242	210
242	3
242	321
242	327
242	238
242	99
242	11
242	146
242	9
242	300
242	378
242	1227
242	16
242	218
242	273
242	326
242	346
242	357
210	321
210	238
239	210
239	321
239	238
239	353
3518	49
3518	344
3518	192
3518	321
85	5
85	99
85	710
85	45
85	326
85	6
85	41
85	111
85	321
160	321
160	99
160	9
439	238
439	27
439	164
439	361
238	210
238	321
238	146
238	9
238	155
238	12
238	959
238	110
238	353
238	378
238	218
238	40
238	326
238	437
238	164
122	210
122	3
122	321
122	238
122	5
122	99
122	11
122	9
122	155
122	12
122	110
122	378
122	218
122	40
122	326
122	311
122	27
122	299
122	277
122	439
122	152
122	37
122	56
122	186
122	224
122	259
367	321
367	238
367	9
367	277
367	369
367	96
367	56
367	375
367	57
367	349
2007	397
2007	344
2007	330
2007	369
2007	359
2007	307
2007	347
2007	96
2007	255
2007	59
2007	192
2007	84
2007	321
161	3
161	321
161	238
161	710
161	353
161	378
161	326
161	111
161	315
161	110
161	361
161	299
161	439
161	56
161	365
161	437
161	273
161	139
224	210
224	3
224	321
224	238
224	5
224	99
224	146
224	164
224	437
224	111
224	439
224	365
84	321
84	238
84	110
84	40
84	326
84	6
84	365
84	311
84	437
84	346
84	164
84	343
84	439
84	152
84	37
84	357
84	374
84	330
84	161
84	203
84	372
84	61
84	342
84	192
84	139
84	2007
84	100
84	2099
84	1645
260	210
260	3
260	321
260	238
260	710
260	155
260	959
260	353
260	378
260	218
260	273
260	27
260	437
260	41
260	164
260	434
260	277
260	331
260	397
260	152
260	37
260	56
260	137
260	255
260	186
260	224
260	259
123	321
123	238
123	5
123	710
123	110
123	326
123	365
123	343
123	152
123	56
123	437
123	348
123	259
206	321
206	11
206	9
206	710
206	155
206	12
206	110
206	96
206	365
206	27
206	361
206	439
206	37
206	56
206	342
328	321
328	9
328	326
355	321
155	321
155	710
264	210
264	3
264	321
264	327
264	238
264	16
264	218
264	164
264	326
322	321
322	710
322	45
322	1227
322	16
322	326
21	210
21	3
21	321
21	238
21	5
21	9
21	12
21	959
21	218
21	110
21	439
209	210
209	238
209	5
209	16
209	300
209	710
253	210
253	3
253	321
253	327
253	11
253	146
253	300
253	326
339	321
339	365
339	186
339	397
339	96
339	31
248	210
248	3
248	321
248	5
248	959
248	218
248	439
248	152
248	56
349	321
356	321
356	710
342	321
342	6
342	365
342	311
342	364
342	41
342	111
342	361
342	397
342	437
342	371
342	137
342	255
342	186
342	101
342	10
342	59
342	307
342	344
342	340
342	357
342	374
342	206
342	369
342	438
342	161
342	372
342	61
342	273
342	96
342	366
342	192
342	139
342	328
342	84
342	3518
342	100
342	2099
342	4872
342	56
373	321
373	327
373	5
373	99
373	11
204	210
204	3
204	321
204	327
204	238
204	5
204	99
204	959
204	164
204	326
204	365
204	437
204	110
204	373
204	368
204	375
204	323
204	242
332	321
332	361
332	439
332	397
53	210
53	3
53	321
53	327
53	238
53	5
53	99
53	11
53	146
53	9
53	300
53	364
101	3
101	321
101	327
101	238
101	5
101	99
101	16
101	959
101	45
101	40
101	110
101	277
101	56
101	348
101	137
101	255
101	437
101	369
110	210
110	3
110	321
110	327
110	238
110	5
110	99
110	11
110	146
110	9
110	16
110	710
110	155
110	959
110	353
110	378
110	96
110	164
110	40
110	326
329	321
329	11
329	16
329	348
329	137
371	321
371	238
371	364
371	437
371	346
371	361
371	299
371	331
371	343
371	439
371	137
433	238
433	326
365	321
365	9
365	155
365	12
365	110
365	353
365	6
365	311
365	27
365	364
365	437
365	346
365	111
365	315
365	228
365	361
262	210
262	3
262	321
262	5
262	11
262	9
262	326
100	3
100	321
100	327
100	5
100	11
100	300
100	710
100	155
100	959
100	1227
100	16
100	273
100	326
100	364
100	346
100	315
100	361
100	277
100	331
100	439
100	437
100	101
100	59
100	259
100	330
100	161
100	359
100	255
100	4518
100	2099
195	321
195	238
195	137
2036	371
2036	255
2036	277
2036	372
2036	61
2036	96
2036	4518
2036	2007
2036	21
2036	84
2036	321
2036	2099
397	327
397	238
397	365
397	437
397	111
397	164
397	277
397	331
397	343
397	152
397	37
397	137
397	255
397	186
397	307
397	161
397	372
397	359
61	321
61	99
61	11
61	9
61	16
61	238
61	40
61	6
61	365
61	27
61	110
61	343
61	348
61	137
61	307
61	344
61	357
61	369
61	2099
112	210
112	3
112	321
112	327
112	238
112	5
112	99
112	11
112	146
112	9
112	710
112	155
112	12
112	959
112	110
112	353
112	378
112	365
112	311
112	27
112	364
112	437
112	346
112	41
112	111
112	315
112	299
112	434
112	343
112	439
112	37
112	56
112	348
112	259
31	210
31	321
31	327
31	238
31	146
31	710
31	110
31	45
31	40
31	365
31	311
31	437
31	346
31	41
31	111
31	331
31	152
31	37
31	371
31	186
31	206
31	330
31	161
31	255
31	342
31	192
31	312
186	3
186	321
186	327
186	99
186	146
186	155
186	311
186	27
186	111
186	164
186	331
186	397
186	439
186	37
186	348
186	259
435	238
435	11
435	110
435	218
435	326
435	365
435	311
435	27
435	364
435	437
435	111
435	315
435	361
435	299
435	439
435	152
435	37
435	56
435	228
377	321
377	45
353	321
353	238
353	5
353	146
353	16
353	164
353	346
4872	307
4872	342
4872	192
4872	2007
4872	321
4872	746
1645	101
1645	437
1645	357
1645	359
1645	4518
1645	2007
1645	321
352	321
352	27
352	437
352	41
352	397
352	439
352	152
352	56
352	137
352	307
352	206
333	321
333	9
333	438
348	321
348	146
348	959
348	110
348	326
348	365
348	364
348	346
348	111
348	299
348	277
348	331
348	397
348	343
348	439
348	137
348	255
348	186
348	224
348	259
176	321
176	5
176	146
176	45
226	210
226	3
226	321
226	238
226	5
226	99
226	11
226	9
226	16
226	300
226	218
354	321
354	369
2099	397
2099	343
2099	59
2099	307
2099	261
2099	206
2099	161
2099	372
2099	437
2099	273
2099	84
2099	321
303	3
303	321
303	146
335	321
335	9
335	16
369	321
369	299
369	331
217	210
217	321
217	327
217	238
217	11
217	361
217	37
217	218
217	101
217	10
217	59
217	307
217	161
217	203
217	372
217	359
225	210
225	3
225	321
225	238
225	5
225	9
225	12
225	378
225	218
198	3
198	321
198	327
198	238
198	11
198	9
198	12
198	45
368	321
368	238
346	321
346	327
346	238
346	5
346	11
346	364
346	434
282	210
282	321
282	155
282	369
282	375
357	321
357	155
357	12
357	353
357	1227
357	16
357	374
11	210
11	3
11	321
11	327
11	238
11	5
11	146
11	710
11	959
11	110
11	164
11	40
11	437
11	152
11	56
11	357
11	61
62	210
62	321
62	5
62	9
57	210
57	3
57	321
57	238
57	5
57	99
57	146
57	9
57	710
57	155
57	12
57	959
57	110
57	96
57	164
57	40
57	365
57	364
57	346
57	315
57	361
57	299
57	192
434	238
434	164
434	437
434	331
434	343
434	152
434	37
170	3
170	321
170	238
344	321
344	5
344	110
344	343
344	152
344	56
344	307
344	340
344	330
344	359
344	255
344	372
344	366
344	2007
344	2099
344	342
379	321
379	326
379	315
376	321
376	110
216	210
216	321
216	11
216	9
216	710
216	155
216	12
216	110
216	1227
216	40
216	326
216	311
216	27
216	364
216	437
216	346
216	315
216	361
216	397
216	365
40	210
40	321
40	327
40	238
40	5
40	12
40	218
40	27
40	41
40	164
40	365
164	210
164	321
164	327
164	238
164	12
164	110
164	353
164	218
164	273
164	326
164	365
164	27
164	364
164	346
164	111
164	315
366	321
366	45
366	56
366	49
366	330
366	96
366	192
366	144
366	31
366	2099
366	43
27	210
27	3
27	321
27	327
27	5
27	99
27	146
27	710
27	959
27	1227
27	164
27	40
27	326
27	365
27	311
27	437
27	41
27	228
27	110
27	439
27	152
27	37
27	56
307	3
307	321
307	327
307	238
307	300
307	347
307	369
307	372
359	321
359	238
359	11
359	12
359	959
359	353
359	164
359	27
359	437
359	346
359	434
359	397
359	343
359	439
359	56
359	255
359	224
9	210
9	321
9	238
9	5
9	146
9	710
9	959
9	110
9	164
9	40
9	326
9	111
746	49
746	340
746	357
746	374
746	330
746	438
746	61
746	344
746	273
746	366
746	100
746	2099
746	321
15	210
15	3
15	327
15	238
15	5
15	99
15	11
15	146
15	9
15	300
15	710
15	45
15	218
15	96
15	164
15	326
336	321
336	27
336	110
56	3
56	321
56	99
56	9
56	710
56	155
56	12
56	959
56	110
56	1227
137	3
137	321
137	238
137	5
137	146
137	311
137	110
137	361
5	210
5	3
5	321
5	327
5	238
5	99
5	11
5	146
5	9
5	218
5	96
76	321
76	37
436	238
436	9
16	210
16	3
16	321
16	327
16	238
16	5
16	11
16	146
16	300
16	710
16	155
16	959
16	353
16	378
16	45
16	218
16	326
77	321
77	238
320	3
320	321
320	5
320	11
320	146
320	9
320	311
320	27
320	437
320	41
320	110
320	164
320	365
385	321
49	238
49	155
49	12
49	353
49	326
49	311
49	437
49	346
49	277
49	343
49	348
49	186
49	340
49	357
49	366
49	4518
49	192
309	3
309	321
323	321
323	11
323	378
323	45
323	312
323	31
323	350
192	110
192	238
192	40
192	311
192	111
192	299
192	434
192	277
192	331
192	343
192	439
192	37
192	56
192	365
192	437
192	186
192	10
192	224
192	59
192	307
192	49
192	340
192	347
192	357
192	374
192	261
192	206
192	369
192	438
192	161
192	203
192	372
192	61
192	273
192	255
192	366
192	4518
192	139
192	328
192	2007
192	21
192	84
192	3518
192	100
192	2099
192	321
340	321
109	321
109	99
259	210
259	321
259	5
259	11
259	437
259	277
259	331
259	397
259	343
259	218
259	348
259	137
259	255
259	10
259	59
259	56
259	359
296	3
296	238
296	307
220	210
220	321
220	218
132	210
132	3
132	321
132	327
132	238
132	5
132	146
132	710
132	959
132	110
132	45
132	164
132	40
132	326
132	365
132	346
132	111
324	321
312	3
312	321
312	238
312	11
312	341
312	31
312	2099
312	43
372	321
372	397
372	255
372	59
372	307
372	344
372	347
185	3
185	321
185	327
185	238
185	5
185	99
185	11
185	146
185	9
185	300
185	365
185	364
185	346
185	111
185	228
185	1227
